lakename,year4,daynum,sampledate,depth,depth_id,totp,tot_kjdl_n,nh34,no23,po4,tn
"West Long Lake",1993,249,1993-09-06,1.60,5,26.964,,183.332,188.728,2.000,
"West Long Lake",1993,249,1993-09-06,2.30,6,29.761,1030.000,189.196,188.122,1.000,
"West Long Lake",1993,249,1993-09-06,12.00,7,138.922,1283.558,725.638,5.443,54.000,
"West Long Lake",1994,137,1994-05-17,0.00,1,22.991,525.264,,,,
"West Long Lake",1994,137,1994-05-17,0.60,2,18.536,,,,,
"West Long Lake",1994,137,1994-05-17,1.20,3,23.448,,,,,
"West Long Lake",1994,137,1994-05-17,2.40,4,21.000,678.150,,,,
"West Long Lake",1994,137,1994-05-17,3.10,5,21.966,,,,,
"West Long Lake",1994,137,1994-05-17,4.50,6,33.434,,,,,
"West Long Lake",1994,144,1994-05-24,0.00,1,,547.468,10.557,3.873,3.301,
"West Long Lake",1994,144,1994-05-24,0.80,2,,,10.532,1.968,2.189,
"West Long Lake",1994,144,1994-05-24,1.40,3,20.424,,13.884,2.093,3.323,
"West Long Lake",1994,144,1994-05-24,2.80,4,20.781,483.136,4.199,0.785,3.454,
"West Long Lake",1994,144,1994-05-24,3.45,5,22.061,,5.777,2.385,4.690,
"West Long Lake",1994,144,1994-05-24,5.20,6,46.490,,68.246,12.349,5.358,
"West Long Lake",1994,144,1994-05-24,12.00,7,50.298,1394.363,828.897,2.853,2.253,
"West Long Lake",1994,151,1994-05-31,0.00,1,13.914,424.086,13.644,5.421,1.282,
"West Long Lake",1994,151,1994-05-31,1.25,2,12.985,429.538,8.950,4.809,1.482,
"West Long Lake",1994,151,1994-05-31,1.90,3,12.807,456.957,10.966,3.722,1.553,
"West Long Lake",1994,151,1994-05-31,3.40,4,34.383,476.596,14.675,4.794,3.217,
"West Long Lake",1994,151,1994-05-31,4.10,5,19.199,469.275,9.323,2.897,3.013,
"West Long Lake",1994,151,1994-05-31,5.10,6,32.152,652.506,5.606,3.979,6.272,
"West Long Lake",1994,151,1994-05-31,12.00,7,51.322,1435.654,870.655,2.806,1.851,
"West Long Lake",1994,158,1994-06-07,0.00,1,11.258,516.421,38.218,18.251,1.016,
"West Long Lake",1994,158,1994-06-07,0.80,2,12.673,,44.015,17.120,1.099,
"West Long Lake",1994,158,1994-06-07,1.80,3,21.538,,37.217,15.983,0.360,
"West Long Lake",1994,158,1994-06-07,3.40,4,17.564,830.736,127.088,69.948,5.015,
"West Long Lake",1994,158,1994-06-07,4.50,5,30.819,,42.117,9.595,5.601,
"West Long Lake",1994,158,1994-06-07,5.70,6,72.922,,81.884,7.429,10.133,
"West Long Lake",1994,158,1994-06-07,12.00,7,59.585,1606.097,889.834,1.739,7.862,
"West Long Lake",1994,165,1994-06-14,0.00,1,12.450,617.945,33.138,34.042,1.249,
"West Long Lake",1994,165,1994-06-14,0.75,2,13.660,,38.447,33.504,2.652,
"West Long Lake",1994,165,1994-06-14,1.50,3,14.439,,37.687,32.836,1.534,
"West Long Lake",1994,165,1994-06-14,3.00,4,33.895,911.672,100.803,68.859,1.300,
"West Long Lake",1994,165,1994-06-14,4.10,5,16.515,,85.777,32.751,1.497,
"West Long Lake",1994,165,1994-06-14,6.00,6,64.139,,220.512,6.658,6.975,
"West Long Lake",1994,165,1994-06-14,12.00,7,69.688,1611.227,1006.633,2.638,12.117,
"West Long Lake",1994,172,1994-06-21,0.00,1,18.934,639.792,30.261,53.898,0.450,
"West Long Lake",1994,172,1994-06-21,0.75,2,16.380,,21.429,52.185,0.074,
"West Long Lake",1994,172,1994-06-21,1.25,3,16.597,,22.769,50.195,1.296,
"West Long Lake",1994,172,1994-06-21,2.25,4,18.799,849.832,72.757,83.117,1.931,
"West Long Lake",1994,172,1994-06-21,3.00,5,25.970,,103.374,98.223,1.747,
"West Long Lake",1994,172,1994-06-21,4.90,6,16.943,,103.356,61.066,1.619,
"West Long Lake",1994,172,1994-06-21,12.00,7,76.745,1559.297,836.193,1.146,13.753,
"West Long Lake",1994,179,1994-06-28,0.00,1,22.825,851.832,26.456,61.880,1.781,
"West Long Lake",1994,179,1994-06-28,0.75,2,38.582,,23.371,60.124,1.090,
"West Long Lake",1994,179,1994-06-28,1.40,3,21.976,,25.304,60.705,1.125,
"West Long Lake",1994,179,1994-06-28,2.10,4,21.097,727.165,33.955,60.371,1.100,
"West Long Lake",1994,179,1994-06-28,2.90,5,29.823,,153.030,167.621,2.338,
"West Long Lake",1994,179,1994-06-28,4.75,6,30.309,,124.656,19.202,1.184,
"West Long Lake",1994,179,1994-06-28,12.00,7,84.897,1620.486,865.793,6.442,25.318,
"West Long Lake",1994,186,1994-07-05,0.00,1,27.763,988.470,79.913,86.274,,
"West Long Lake",1994,186,1994-07-05,0.70,2,26.168,978.245,70.243,84.955,2.674,
"West Long Lake",1994,186,1994-07-05,1.20,3,28.124,996.274,76.466,84.289,2.586,
"West Long Lake",1994,186,1994-07-05,1.90,4,31.554,989.140,86.107,84.681,2.106,
"West Long Lake",1994,186,1994-07-05,2.55,5,26.035,924.327,87.920,87.553,2.166,
"West Long Lake",1994,186,1994-07-05,4.30,6,35.813,811.678,149.126,62.369,1.970,
"West Long Lake",1994,186,1994-07-05,12.00,7,118.176,1679.115,997.350,2.509,29.388,
"West Long Lake",1994,193,1994-07-12,0.00,1,16.830,957.919,147.396,97.262,1.525,
"West Long Lake",1994,193,1994-07-12,0.80,2,14.509,,135.330,98.423,1.850,
"West Long Lake",1994,193,1994-07-12,1.50,3,13.833,,138.496,98.923,1.830,
"West Long Lake",1994,193,1994-07-12,2.50,4,13.923,742.818,146.643,101.730,2.129,
"West Long Lake",1994,193,1994-07-12,3.00,5,13.320,,135.738,97.500,1.184,
"West Long Lake",1994,193,1994-07-12,4.70,6,19.888,,160.859,27.983,1.850,
"West Long Lake",1994,193,1994-07-12,12.00,7,88.355,1658.887,977.801,2.121,16.541,
"West Long Lake",1994,200,1994-07-19,0.00,1,20.220,1161.230,133.506,111.790,2.298,
"West Long Lake",1994,200,1994-07-19,0.70,2,23.932,,130.280,108.141,2.481,
"West Long Lake",1994,200,1994-07-19,1.55,3,23.731,,130.354,109.024,2.909,
"West Long Lake",1994,200,1994-07-19,2.55,4,19.430,1010.742,144.464,114.441,2.785,
"West Long Lake",1994,200,1994-07-19,3.30,5,58.347,,524.111,413.096,,
"West Long Lake",1994,200,1994-07-19,5.10,6,67.666,,243.067,70.466,4.082,
"West Long Lake",1994,200,1994-07-19,12.00,7,106.062,1846.221,1090.684,1.617,49.846,
"West Long Lake",1994,207,1994-07-26,0.00,1,20.540,991.104,133.304,121.230,2.881,
"West Long Lake",1994,207,1994-07-26,0.40,2,20.045,,137.804,119.128,2.830,
"West Long Lake",1994,207,1994-07-26,0.96,3,19.367,,139.001,117.008,2.929,
"West Long Lake",1994,207,1994-07-26,1.90,4,18.260,947.324,134.550,117.299,2.334,
"West Long Lake",1994,207,1994-07-26,2.56,5,19.613,,138.555,117.261,2.505,
"West Long Lake",1994,207,1994-07-26,4.20,6,90.783,,182.530,47.187,4.578,
"West Long Lake",1994,207,1994-07-26,12.00,7,118.343,1796.828,1140.264,4.285,46.259,
"West Long Lake",1994,214,1994-08-02,0.00,1,23.625,1250.195,136.113,126.278,0.967,
"West Long Lake",1994,214,1994-08-02,0.50,2,25.138,,139.404,124.946,1.631,
"West Long Lake",1994,214,1994-08-02,1.10,3,23.257,,135.629,124.224,1.688,
"West Long Lake",1994,214,1994-08-02,1.80,4,26.099,926.733,139.783,123.794,0.808,
"West Long Lake",1994,214,1994-08-02,2.50,5,23.248,,151.958,124.805,1.819,
"West Long Lake",1994,214,1994-08-02,4.30,6,27.363,,238.949,56.194,2.372,
"West Long Lake",1994,214,1994-08-02,12.00,7,123.402,1857.930,1191.716,3.779,63.094,
"West Long Lake",1994,221,1994-08-09,0.00,1,21.268,1342.330,286.977,165.172,2.115,
"West Long Lake",1994,221,1994-08-09,0.55,2,23.497,,285.033,171.651,2.829,
"West Long Lake",1994,221,1994-08-09,1.10,3,22.522,,284.769,171.195,2.870,
"West Long Lake",1994,221,1994-08-09,1.90,4,21.041,1272.018,288.334,169.618,2.617,
"West Long Lake",1994,221,1994-08-09,2.40,5,21.150,,287.451,170.319,3.026,
"West Long Lake",1994,221,1994-08-09,3.90,6,26.740,,382.781,150.180,2.617,
"West Long Lake",1994,221,1994-08-09,12.00,7,130.878,1994.893,1251.589,2.870,56.606,
"West Long Lake",1994,228,1994-08-16,0.00,1,35.982,,332.121,181.200,3.437,
"West Long Lake",1994,228,1994-08-16,0.30,2,40.045,,296.924,180.339,3.934,
"West Long Lake",1994,228,1994-08-16,0.50,3,38.995,,297.791,180.291,3.298,
"West Long Lake",1994,228,1994-08-16,0.90,4,37.107,1297.403,285.085,185.209,2.945,
"West Long Lake",1994,228,1994-08-16,1.60,5,27.069,,317.695,180.995,2.441,
"West Long Lake",1994,228,1994-08-16,3.70,6,19.335,,339.477,186.493,3.095,
"West Long Lake",1994,228,1994-08-16,12.00,7,134.189,2029.099,1206.832,5.209,58.760,
"West Long Lake",1994,235,1994-08-23,0.00,1,18.786,,424.993,181.907,2.152,
"West Long Lake",1994,235,1994-08-23,0.50,2,20.371,,418.925,180.743,3.502,
"West Long Lake",1994,235,1994-08-23,1.50,3,19.389,,424.576,179.523,2.813,
"West Long Lake",1994,235,1994-08-23,2.30,4,18.229,1390.141,434.660,178.917,3.503,
"West Long Lake",1994,235,1994-08-23,3.10,5,19.221,,441.687,207.173,2.576,
"West Long Lake",1994,235,1994-08-23,5.10,6,50.220,,540.565,102.315,7.899,
"West Long Lake",1994,235,1994-08-23,12.00,7,142.951,1965.998,1334.494,6.902,57.787,
"West Long Lake",1994,242,1994-08-30,0.00,1,,1277.132,407.306,188.870,1.746,
"West Long Lake",1994,242,1994-08-30,0.70,2,20.142,1193.851,400.589,185.911,1.468,
"West Long Lake",1994,242,1994-08-30,1.40,3,21.185,1243.830,398.095,186.416,1.367,
"West Long Lake",1994,242,1994-08-30,2.50,4,20.801,1236.967,398.485,185.684,0.525,
"West Long Lake",1994,242,1994-08-30,3.40,5,21.347,1295.339,404.103,187.525,0.953,
"West Long Lake",1994,242,1994-08-30,4.90,6,31.389,1249.974,515.451,109.569,3.350,
"West Long Lake",1994,242,1994-08-30,12.00,7,165.943,2048.459,1412.921,4.747,35.158,
"West Long Lake",1994,248,1994-09-05,0.00,1,22.294,1500.000,440.277,212.078,2.050,
"West Long Lake",1994,248,1994-09-05,0.60,2,28.063,,461.029,211.377,2.847,
"West Long Lake",1994,248,1994-09-05,1.25,3,24.375,,441.329,210.911,1.352,
"West Long Lake",1994,248,1994-09-05,2.20,4,23.752,1483.605,457.393,210.765,3.402,
"West Long Lake",1994,248,1994-09-05,3.00,5,26.937,,444.319,211.372,3.494,
"West Long Lake",1994,248,1994-09-05,4.70,6,67.657,,650.193,21.039,7.550,
"West Long Lake",1994,248,1994-09-05,12.00,7,156.492,2329.901,1452.774,8.222,64.454,
"West Long Lake",1995,143,1995-05-23,0.00,1,18.976,862.127,271.463,104.084,3.618,
"West Long Lake",1995,143,1995-05-23,0.55,2,19.468,885.131,280.508,102.622,2.768,
"West Long Lake",1995,143,1995-05-23,1.20,3,19.473,970.118,285.867,101.512,2.277,
"West Long Lake",1995,143,1995-05-23,2.10,4,19.335,908.826,277.418,102.312,3.162,
"West Long Lake",1995,143,1995-05-23,2.80,5,24.284,1095.523,299.440,99.484,3.154,
"West Long Lake",1995,143,1995-05-23,4.25,6,24.221,906.049,446.484,96.170,2.202,
"West Long Lake",1995,143,1995-05-23,12.00,7,49.095,1188.968,770.799,69.562,14.410,
"West Long Lake",1995,150,1995-05-30,0.00,1,14.673,757.715,239.557,115.754,1.450,
"West Long Lake",1995,150,1995-05-30,0.55,2,18.110,,240.855,113.535,1.576,
"West Long Lake",1995,150,1995-05-30,1.20,3,19.444,,234.747,108.896,1.095,
"West Long Lake",1995,150,1995-05-30,2.00,4,18.486,,232.771,107.933,3.827,
"West Long Lake",1995,150,1995-05-30,2.70,5,20.445,851.367,243.175,107.516,0.433,
"West Long Lake",1995,150,1995-05-30,4.40,6,21.550,,456.973,101.021,2.379,
"West Long Lake",1995,150,1995-05-30,12.00,7,43.460,1212.008,876.908,76.980,9.355,
"West Long Lake",1995,157,1995-06-06,0.00,1,15.944,718.560,129.859,91.764,2.646,
"West Long Lake",1995,157,1995-06-06,0.50,2,13.999,,127.775,92.171,2.187,
"West Long Lake",1995,157,1995-06-06,1.00,3,13.867,,133.314,91.282,1.566,
"West Long Lake",1995,157,1995-06-06,2.00,4,13.562,812.737,142.184,91.458,2.800,
"West Long Lake",1995,157,1995-06-06,2.80,5,14.466,,165.822,90.283,0.902,
"West Long Lake",1995,157,1995-06-06,4.50,6,27.450,,449.782,86.311,3.780,
"West Long Lake",1995,157,1995-06-06,12.00,7,44.833,1343.896,703.784,68.748,0.652,
"West Long Lake",1995,164,1995-06-13,0.00,1,13.194,763.148,146.005,109.769,1.736,
"West Long Lake",1995,164,1995-06-13,0.60,2,15.245,,145.507,108.900,3.764,
"West Long Lake",1995,164,1995-06-13,1.30,3,15.905,,154.496,109.689,2.761,
"West Long Lake",1995,164,1995-06-13,2.20,4,15.302,,144.950,111.781,2.580,
"West Long Lake",1995,164,1995-06-13,2.80,5,15.674,818.999,216.331,120.448,2.327,
"West Long Lake",1995,164,1995-06-13,4.30,6,26.306,,510.987,96.275,3.750,
"West Long Lake",1995,164,1995-06-13,12.00,7,47.949,1349.695,799.373,47.167,10.775,
"West Long Lake",1995,171,1995-06-20,0.00,1,18.920,717.850,95.513,107.286,1.077,
"West Long Lake",1995,171,1995-06-20,0.65,2,15.848,,88.460,104.623,1.870,
"West Long Lake",1995,171,1995-06-20,1.40,3,,,102.879,102.120,1.952,
"West Long Lake",1995,171,1995-06-20,2.30,4,16.427,777.884,151.981,117.000,1.604,
"West Long Lake",1995,171,1995-06-20,3.00,5,44.174,,160.883,109.918,2.217,
"West Long Lake",1995,171,1995-06-20,4.50,6,37.439,,344.874,107.608,2.025,
"West Long Lake",1995,171,1995-06-20,12.00,7,68.362,1483.337,989.015,3.649,13.809,
"West Long Lake",1995,178,1995-06-27,0.00,1,17.658,713.944,91.527,121.611,0.000,
"West Long Lake",1995,178,1995-06-27,0.70,2,15.168,,84.181,119.120,0.387,
"West Long Lake",1995,178,1995-06-27,1.40,3,15.752,,80.941,118.245,0.557,
"West Long Lake",1995,178,1995-06-27,2.40,4,17.964,788.447,128.501,123.917,0.059,
"West Long Lake",1995,178,1995-06-27,3.10,5,21.089,,212.608,107.488,0.064,
"West Long Lake",1995,178,1995-06-27,4.50,6,45.624,,315.122,99.804,1.002,
"West Long Lake",1995,178,1995-06-27,12.00,7,62.687,1543.282,897.342,1.137,13.809,
"West Long Lake",1995,185,1995-07-04,0.00,1,16.558,806.222,143.840,125.561,1.887,
"West Long Lake",1995,185,1995-07-04,0.75,2,16.755,,140.810,125.505,0.963,
"West Long Lake",1995,185,1995-07-04,1.20,3,18.098,,148.389,125.839,0.689,
"West Long Lake",1995,185,1995-07-04,2.20,4,,,150.681,125.044,0.652,
"West Long Lake",1995,185,1995-07-04,2.90,5,18.135,991.364,197.682,115.300,1.002,
"West Long Lake",1995,185,1995-07-04,4.40,6,32.098,,403.510,82.263,3.287,
"West Long Lake",1995,185,1995-07-04,12.00,7,113.495,1684.927,1113.212,2.675,39.349,
"West Long Lake",1995,192,1995-07-11,0.00,1,14.220,672.858,139.249,128.874,1.760,
"West Long Lake",1995,192,1995-07-11,0.50,2,11.821,,138.242,119.265,2.277,
"West Long Lake",1995,192,1995-07-11,1.10,3,15.759,,132.592,118.646,1.152,
"West Long Lake",1995,192,1995-07-11,2.00,4,15.739,,142.915,119.611,4.669,
"West Long Lake",1995,192,1995-07-11,2.50,5,22.521,,144.534,117.737,1.989,
"West Long Lake",1995,192,1995-07-11,4.10,6,31.321,907.887,327.288,103.724,2.508,
"West Long Lake",1995,192,1995-07-11,12.00,7,103.568,1601.993,1170.795,0.987,43.849,
"West Long Lake",1995,199,1995-07-18,0.00,1,16.584,722.114,156.417,137.966,0.000,
"West Long Lake",1995,199,1995-07-18,0.50,2,18.541,,158.440,138.529,0.000,
"West Long Lake",1995,199,1995-07-18,1.00,3,13.267,,157.403,136.828,0.021,
