lakename,year4,daynum,sampledate,depth,depth_id,doc,DIC_uM,DIC_mg,air_pco2,water_pco2,tpc,tpn
"East Long Lake",1990,236,1990-08-24,"Epilimnion",-1,7.38,,,,,0.45,0.05
"East Long Lake",1990,250,1990-09-07,"Epilimnion",-1,7.05,,,,,0.52,0.06
"East Long Lake",1991,148,1991-05-28,"Metalimnion",-2,7.9,,,,,0.56,0.06
"East Long Lake",1991,148,1991-05-28,"Epilimnion",-1,9.08,,,,,0.62,0.05
"East Long Lake",1991,149,1991-05-29,1,3,,,0.365,,,,
"East Long Lake",1991,149,1991-05-29,0.5,2,,,0.395,,,,
"East Long Lake",1991,149,1991-05-29,1.9,5,,,0.396,,,,
"East Long Lake",1991,149,1991-05-29,3.25,6,,,0.436,,,,
"East Long Lake",1991,149,1991-05-29,0,1,,,0.52,,,,
"East Long Lake",1991,149,1991-05-29,1.65,4,,,0.533,,,,
"East Long Lake",1991,156,1991-06-05,0.6,3,,,0.491,,,,
"East Long Lake",1991,156,1991-06-05,1.4,5,,,0.522,,,,
"East Long Lake",1991,156,1991-06-05,2.5,6,,,0.524,,,,
"East Long Lake",1991,156,1991-06-05,0.35,2,,,0.53,,,,
"East Long Lake",1991,156,1991-06-05,1,4,,,0.545,,,,
"East Long Lake",1991,156,1991-06-05,0,1,,,0.607,,,,
"East Long Lake",1991,162,1991-06-11,"Metalimnion",-2,10.03,,,,,0.88,0.08
"East Long Lake",1991,162,1991-06-11,"Epilimnion",-1,12.33,,,,,1.21,0.09
"East Long Lake",1991,163,1991-06-12,1.45,5,,,0.419,,,,
"East Long Lake",1991,163,1991-06-12,1,4,,,0.446,,,,
"East Long Lake",1991,163,1991-06-12,0.25,2,,,0.461,,,,
"East Long Lake",1991,163,1991-06-12,0.6,3,,,0.474,,,,
"East Long Lake",1991,163,1991-06-12,0,1,,,0.535,,,,
"East Long Lake",1991,163,1991-06-12,2.5,6,,,0.545,,,,
"East Long Lake",1991,170,1991-06-19,0.3,2,,,0.561,,,,
"East Long Lake",1991,170,1991-06-19,1.45,5,,,0.584,,,,
"East Long Lake",1991,170,1991-06-19,0.65,3,,,0.593,,,,
"East Long Lake",1991,170,1991-06-19,1.1,4,,,0.593,,,,
"East Long Lake",1991,170,1991-06-19,0,1,,,0.647,,,,
"East Long Lake",1991,170,1991-06-19,2.6,6,,,0.836,,,,
"East Long Lake",1991,176,1991-06-25,"Metalimnion",-2,8.62,,,,,0.68,0.07
"East Long Lake",1991,176,1991-06-25,"Epilimnion",-1,11.43,,,,,1.28,0.12
"East Long Lake",1991,177,1991-06-26,0.65,3,,,0.288,,,,
"East Long Lake",1991,177,1991-06-26,0.35,2,,,0.311,,,,
"East Long Lake",1991,177,1991-06-26,0,1,,,0.323,,,,
"East Long Lake",1991,177,1991-06-26,1.1,4,,,0.331,,,,
"East Long Lake",1991,177,1991-06-26,1.6,5,,,0.48,,,,
"East Long Lake",1991,177,1991-06-26,2.9,6,,,0.763,,,,
"East Long Lake",1991,184,1991-07-03,1.2,4,,,0.363,,,,
"East Long Lake",1991,184,1991-07-03,0.3,2,,,0.383,,,,
"East Long Lake",1991,184,1991-07-03,1.5,5,,,0.389,,,,
"East Long Lake",1991,184,1991-07-03,0.6,3,,,0.403,,,,
"East Long Lake",1991,184,1991-07-03,0,1,,,0.456,,,,
"East Long Lake",1991,184,1991-07-03,2.6,6,,,0.584,,,,
"East Long Lake",1991,190,1991-07-09,"Metalimnion",-2,8.3,,,,,0.55,0.06
"East Long Lake",1991,190,1991-07-09,"Epilimnion",-1,12.39,,,,,0.94,0.1
"East Long Lake",1991,191,1991-07-10,1.2,4,,,0.299,,,,
"East Long Lake",1991,191,1991-07-10,0.7,3,,,0.317,,,,
"East Long Lake",1991,191,1991-07-10,1.6,5,,,0.331,,,,
"East Long Lake",1991,191,1991-07-10,0.3,2,,,0.341,,,,
"East Long Lake",1991,191,1991-07-10,0,1,,,0.399,,,,
"East Long Lake",1991,191,1991-07-10,2.7,6,,,0.672,,,,
"East Long Lake",1991,198,1991-07-17,0.65,3,,,0.313,,,,
"East Long Lake",1991,198,1991-07-17,1.75,4,,,0.363,,,,
"East Long Lake",1991,198,1991-07-17,0,1,,,0.424,,,,
"East Long Lake",1991,198,1991-07-17,0.35,2,,,0.428,,,,
"East Long Lake",1991,198,1991-07-17,2.25,5,,,0.456,,,,
"East Long Lake",1991,198,1991-07-17,3,6,,,0.596,,,,
"East Long Lake",1991,204,1991-07-23,"Metalimnion",-2,8.46,,,,,1.95,0.09
"East Long Lake",1991,204,1991-07-23,"Epilimnion",-1,11.24,,,,,0.88,0.06
"East Long Lake",1991,205,1991-07-24,1.3,4,,,0.385,,,,
"East Long Lake",1991,205,1991-07-24,1.65,5,,,0.386,,,,
"East Long Lake",1991,205,1991-07-24,0.65,3,,,0.417,,,,
"East Long Lake",1991,205,1991-07-24,0.35,2,,,0.44,,,,
"East Long Lake",1991,205,1991-07-24,0,1,,,0.543,,,,
"East Long Lake",1991,205,1991-07-24,3.15,6,,,0.741,,,,
"East Long Lake",1991,212,1991-07-31,1.2,4,,,0.413,,,,
"East Long Lake",1991,212,1991-07-31,1.7,5,,,0.416,,,,
"East Long Lake",1991,212,1991-07-31,0.6,3,,,0.425,,,,
"East Long Lake",1991,212,1991-07-31,0.35,2,,,0.475,,,,
"East Long Lake",1991,212,1991-07-31,0,1,,,0.56,,,,
"East Long Lake",1991,212,1991-07-31,2.8,6,,,0.7,,,,
"East Long Lake",1991,218,1991-08-06,"Metalimnion",-2,9.26,,,,,0.7,0.02
"East Long Lake",1991,218,1991-08-06,"Epilimnion",-1,10.56,,,,,0.57,0.02
"East Long Lake",1991,219,1991-08-07,1.5,4,,,0.491,,,,
"East Long Lake",1991,219,1991-08-07,0.37,2,,,0.498,,,,
"East Long Lake",1991,219,1991-08-07,0.75,3,,,0.504,,,,
"East Long Lake",1991,219,1991-08-07,2,5,,,0.544,,,,
"East Long Lake",1991,219,1991-08-07,0,1,,,0.58,,,,
"East Long Lake",1991,219,1991-08-07,3.4,6,,,1.371,,,,
"East Long Lake",1991,226,1991-08-14,1.4,4,,,0.472,,,,
"East Long Lake",1991,226,1991-08-14,0.85,3,,,0.479,,,,
"East Long Lake",1991,226,1991-08-14,0.4,2,,,0.479,,,,
"East Long Lake",1991,226,1991-08-14,0,1,,,0.526,,,,
"East Long Lake",1991,226,1991-08-14,1.9,5,,,0.589,,,,
"East Long Lake",1991,226,1991-08-14,3.1,6,,,0.843,,,,
"East Long Lake",1991,232,1991-08-20,"Metalimnion",-2,8.47,,,,,0.75,0.06
"East Long Lake",1991,232,1991-08-20,"Epilimnion",-1,10.45,,,,,0.82,0.06
"East Long Lake",1991,233,1991-08-21,0.75,3,,,0.485,,,,
"East Long Lake",1991,233,1991-08-21,1.4,4,,,0.495,,,,
"East Long Lake",1991,233,1991-08-21,1.8,5,,,0.498,,,,
"East Long Lake",1991,233,1991-08-21,0.35,2,,,0.499,,,,
"East Long Lake",1991,233,1991-08-21,0,1,,,0.595,,,,
"East Long Lake",1991,233,1991-08-21,3,6,,,1.317,,,,
"East Long Lake",1991,240,1991-08-28,1.4,4,,,0.484,,,,
"East Long Lake",1991,240,1991-08-28,0.8,3,,,0.497,,,,
"East Long Lake",1991,240,1991-08-28,0.4,2,,,0.534,,,,
"East Long Lake",1991,240,1991-08-28,1.9,5,,,0.591,,,,
"East Long Lake",1991,240,1991-08-28,0,1,,,0.603,,,,
"East Long Lake",1991,240,1991-08-28,3.1,6,,,1.347,,,,
"East Long Lake",1991,246,1991-09-03,"Metalimnion",-2,8.27,,,,,0.64,0.03
"East Long Lake",1991,246,1991-09-03,"Epilimnion",-1,10.03,,,,,0.54,0.05
"East Long Lake",1992,139,1992-05-18,0.25,2,,,0.195,,,,
"East Long Lake",1992,139,1992-05-18,1,4,,,0.226,,,,
"East Long Lake",1992,139,1992-05-18,0.6,3,,,0.282,,,,
"East Long Lake",1992,139,1992-05-18,1.4,5,,,0.286,,,,
"East Long Lake",1992,139,1992-05-18,0,1,,,0.311,,,,
"East Long Lake",1992,139,1992-05-18,2.4,6,,,0.446,,,,
"East Long Lake",1992,140,1992-05-19,"Epilimnion",-1,12.7,,,,,0.67,0.07
"East Long Lake",1992,140,1992-05-19,"Metalimnion",-2,13.35,,,,,0.4,0.05
"East Long Lake",1992,146,1992-05-25,0,1,,,0.023,,,,
"East Long Lake",1992,146,1992-05-25,0.39,2,,,0.065,,,,
"East Long Lake",1992,146,1992-05-25,0.6,3,,,0.08,,,,
"East Long Lake",1992,146,1992-05-25,1.1,4,,,0.156,,,,
"East Long Lake",1992,146,1992-05-25,1.4,5,,,0.187,,,,
"East Long Lake",1992,146,1992-05-25,2.3,6,,,0.839,,,,
"East Long Lake",1992,150,1992-05-29,0,1,,,,437.3,333.26,,
"East Long Lake",1992,153,1992-06-01,0,1,,,0.117,,,,
"East Long Lake",1992,153,1992-06-01,0.3,2,,,0.145,,,,
"East Long Lake",1992,153,1992-06-01,1.5,5,,,0.166,,,,
"East Long Lake",1992,153,1992-06-01,1.1,4,,,0.166,,,,
"East Long Lake",1992,153,1992-06-01,0.7,3,,,0.171,,,,
"East Long Lake",1992,153,1992-06-01,2.5,6,,,0.376,,,,
"East Long Lake",1992,154,1992-06-02,"Metalimnion",-2,12.2,,,,,0.49,0.06
"East Long Lake",1992,154,1992-06-02,"Epilimnion",-1,13.03,,,,,1.02,0.12
"East Long Lake",1992,157,1992-06-05,0,1,,,,246.82,339.12,,
"East Long Lake",1992,160,1992-06-08,0.7,3,,,0.196,,,,
"East Long Lake",1992,160,1992-06-08,0.3,2,,,0.198,,,,
"East Long Lake",1992,160,1992-06-08,1.6,5,,,0.234,,,,
"East Long Lake",1992,160,1992-06-08,1.2,4,,,0.237,,,,
"East Long Lake",1992,160,1992-06-08,0,1,,,0.257,,,,
"East Long Lake",1992,160,1992-06-08,2.55,6,,,0.644,,,,
"East Long Lake",1992,164,1992-06-12,0,1,,,,435.26,329.1,,
"East Long Lake",1992,167,1992-06-15,0,1,,,0.176,,,,
"East Long Lake",1992,167,1992-06-15,0.3,2,,,0.191,,,,
"East Long Lake",1992,167,1992-06-15,0.7,3,,,0.191,,,,
"East Long Lake",1992,167,1992-06-15,1.7,5,,,0.224,,,,
"East Long Lake",1992,167,1992-06-15,1.25,4,,,0.241,,,,
"East Long Lake",1992,167,1992-06-15,2.6,6,,,0.558,,,,
"East Long Lake",1992,168,1992-06-16,"Metalimnion",-2,12.4,,,,,0.89,0.11
"East Long Lake",1992,168,1992-06-16,"Epilimnion",-1,12.73,,,,,0.91,0.11
"East Long Lake",1992,171,1992-06-19,0,1,,,,936.61,372.85,,
"East Long Lake",1992,174,1992-06-22,0.65,3,,,0.188,,,,
"East Long Lake",1992,174,1992-06-22,0.3,2,,,0.196,,,,
"East Long Lake",1992,174,1992-06-22,1.2,4,,,0.24,,,,
"East Long Lake",1992,174,1992-06-22,0,1,,,0.266,,,,
"East Long Lake",1992,174,1992-06-22,1.5,5,,,0.285,,,,
"East Long Lake",1992,174,1992-06-22,2.6,6,,,0.516,,,,
"East Long Lake",1992,178,1992-06-26,0,1,,,,587.22,330.91,,
"East Long Lake",1992,181,1992-06-29,0,1,,,0.165,,,,
"East Long Lake",1992,181,1992-06-29,0.25,2,,,0.21,,,,
"East Long Lake",1992,181,1992-06-29,0.7,3,,,0.216,,,,
"East Long Lake",1992,181,1992-06-29,1.25,4,,,0.259,,,,
"East Long Lake",1992,181,1992-06-29,1.7,5,,,0.32,,,,
"East Long Lake",1992,181,1992-06-29,2.6,6,,,0.594,,,,
"East Long Lake",1992,182,1992-06-30,"Metalimnion",-2,11.74,,,,,1.15,0.14
"East Long Lake",1992,182,1992-06-30,"Epilimnion",-1,12.02,,,,,0.74,0.1
"East Long Lake",1992,185,1992-07-03,0,1,,,,917.89,319.06,,
"East Long Lake",1992,188,1992-07-06,0.25,2,,,0.138,,,,
"East Long Lake",1992,188,1992-07-06,0.6,3,,,0.159,,,,
"East Long Lake",1992,188,1992-07-06,1,4,,,0.187,,,,
"East Long Lake",1992,188,1992-07-06,0,1,,,0.191,,,,
"East Long Lake",1992,188,1992-07-06,1.4,5,,,0.306,,,,
"East Long Lake",1992,188,1992-07-06,2.3,6,,,0.325,,,,
"East Long Lake",1992,192,1992-07-10,0,1,,,,243.32,294.04,,
"East Long Lake",1992,195,1992-07-13,0.25,2,,,0.029,,,,
"East Long Lake",1992,195,1992-07-13,1,4,,,0.072,,,,
"East Long Lake",1992,195,1992-07-13,0,1,,,0.081,,,,
"East Long Lake",1992,195,1992-07-13,0.6,3,,,0.09,,,,
"East Long Lake",1992,195,1992-07-13,1.5,5,,,0.155,,,,
"East Long Lake",1992,195,1992-07-13,2.4,6,,,0.302,,,,
"East Long Lake",1992,196,1992-07-14,"Metalimnion",-2,11.82,,,,,0.55,0.06
"East Long Lake",1992,196,1992-07-14,"Epilimnion",-1,13.79,,,,,0.96,0.13
"East Long Lake",1992,199,1992-07-17,0,1,,,,356.8,329.5,,
"East Long Lake",1992,202,1992-07-20,1.2,4,,,0.093,,,,
"East Long Lake",1992,202,1992-07-20,0.62,3,,,0.107,,,,
"East Long Lake",1992,202,1992-07-20,0.3,2,,,0.122,,,,
"East Long Lake",1992,202,1992-07-20,1.6,5,,,0.141,,,,
"East Long Lake",1992,202,1992-07-20,0,1,,,0.145,,,,
"East Long Lake",1992,202,1992-07-20,2.6,6,,,0.407,,,,
"East Long Lake",1992,206,1992-07-24,0,1,,,,450.32,301.66,,
"East Long Lake",1992,209,1992-07-27,0.25,2,,,0.08,,,,
"East Long Lake",1992,209,1992-07-27,0,1,,,0.093,,,,
"East Long Lake",1992,209,1992-07-27,0.6,3,,,0.102,,,,
"East Long Lake",1992,209,1992-07-27,1.7,5,,,0.129,,,,
"East Long Lake",1992,209,1992-07-27,1.1,4,,,0.145,,,,
"East Long Lake",1992,209,1992-07-27,2.6,6,,,0.447,,,,
"East Long Lake",1992,210,1992-07-28,"Metalimnion",-2,11.76,,,,,0.35,0.04
"East Long Lake",1992,210,1992-07-28,"Epilimnion",-1,12.43,,,,,0.55,0.07
"East Long Lake",1992,213,1992-07-31,0,1,,,,711.39,350.1,,
"East Long Lake",1992,216,1992-08-03,0,1,,,0.247,,,,
"East Long Lake",1992,216,1992-08-03,0.3,2,,,0.27,,,,
"East Long Lake",1992,216,1992-08-03,1.3,4,,,0.283,,,,
"East Long Lake",1992,216,1992-08-03,0.7,3,,,0.289,,,,
"East Long Lake",1992,216,1992-08-03,1.7,5,,,0.314,,,,
"East Long Lake",1992,216,1992-08-03,2.6,6,,,0.643,,,,
"East Long Lake",1992,220,1992-08-07,0,1,,,,803.95,337.67,,
"East Long Lake",1992,223,1992-08-10,0.7,3,,,0.292,,,,
"East Long Lake",1992,223,1992-08-10,0.4,2,,,0.302,,,,
"East Long Lake",1992,223,1992-08-10,0,1,,,0.305,,,,
"East Long Lake",1992,223,1992-08-10,1.5,5,,,0.309,,,,
"East Long Lake",1992,223,1992-08-10,1.2,4,,,0.31,,,,
"East Long Lake",1992,223,1992-08-10,2.7,6,,,1.676,,,,
"East Long Lake",1992,224,1992-08-11,"Metalimnion",-2,9.23,,,,,0.61,0.07
"East Long Lake",1992,224,1992-08-11,"Epilimnion",-1,11.72,,,,,0.56,0.06
"East Long Lake",1992,227,1992-08-14,0,1,,,,977.65,330.57,,
"East Long Lake",1992,230,1992-08-17,0.75,3,,,0.365,,,,
"East Long Lake",1992,230,1992-08-17,0,1,,,0.375,,,,
"East Long Lake",1992,230,1992-08-17,0.2,2,,,0.377,,,,
"East Long Lake",1992,230,1992-08-17,1.3,4,,,0.389,,,,
"East Long Lake",1992,230,1992-08-17,1.8,5,,,0.452,,,,
"East Long Lake",1992,230,1992-08-17,2.6,6,,,0.657,,,,
"East Long Lake",1992,234,1992-08-21,0,1,,,,863.82,294.8,,
"East Long Lake",1992,237,1992-08-24,0.75,3,,,0.292,,,,
"East Long Lake",1992,237,1992-08-24,0.35,2,,,0.341,,,,
"East Long Lake",1992,237,1992-08-24,1.9,5,,,0.347,,,,
"East Long Lake",1992,237,1992-08-24,0,1,,,0.351,,,,
"East Long Lake",1992,237,1992-08-24,1.35,4,,,0.354,,,,
"East Long Lake",1992,237,1992-08-24,2.75,6,,,1.12,,,,
"East Long Lake",1992,238,1992-08-25,"Epilimnion",-1,10.77,,,,,0.35,0.05
"East Long Lake",1992,238,1992-08-25,"Metalimnion",-2,10.94,,,,,0.68,0.1
"East Long Lake",1992,241,1992-08-28,0,1,,,,1258.67,348.91,,
"East Long Lake",1992,244,1992-08-31,0.37,2,,,0.297,,,,
"East Long Lake",1992,244,1992-08-31,1.3,4,,,0.399,,,,
"East Long Lake",1992,244,1992-08-31,0.7,3,,,0.421,,,,
"East Long Lake",1992,244,1992-08-31,0,1,,,0.438,,,,
"East Long Lake",1992,244,1992-08-31,1.7,5,,,0.472,,,,
"East Long Lake",1992,244,1992-08-31,2.85,6,,,0.5,,,,
"East Long Lake",1992,248,1992-09-04,0,1,,,,1014.08,319.74,,
"East Long Lake",1992,251,1992-09-07,0,1,,,0.362,,,,
"East Long Lake",1992,251,1992-09-07,1.35,4,,,0.377,,,,
"East Long Lake",1992,251,1992-09-07,0.7,3,,,0.387,,,,
"East Long Lake",1992,251,1992-09-07,1.8,5,,,0.398,,,,
"East Long Lake",1992,251,1992-09-07,2.45,6,,,0.405,,,,
"East Long Lake",1992,251,1992-09-07,0.4,2,,,0.406,,,,
"East Long Lake",1992,252,1992-09-08,"Metalimnion",-2,10.4,,,,,0.52,0.08
"East Long Lake",1992,252,1992-09-08,"Epilimnion",-1,10.71,,,,,0.39,0.05
"East Long Lake",1992,255,1992-09-11,0,1,,,,1339.67,329.43,,
"East Long Lake",1993,137,1993-05-17,0.9,4,,,0.522,,,,
"East Long Lake",1993,137,1993-05-17,0.7,3,,,0.524,,,,
"East Long Lake",1993,137,1993-05-17,0.5,2,,,0.526,,,,
"East Long Lake",1993,137,1993-05-17,1.8,6,,,0.558,,,,
"East Long Lake",1993,137,1993-05-17,0,1,,,0.566,,,,
"East Long Lake",1993,137,1993-05-17,1,5,,,0.58,,,,
"East Long Lake",1993,138,1993-05-18,"Metalimnion",-2,11.55,,,,,0.61,0.07
"East Long Lake",1993,138,1993-05-18,"Epilimnion",-1,12.8,,,,,1,0.11
"East Long Lake",1993,141,1993-05-21,0,1,,,,411.05,339.83,,
"East Long Lake",1993,144,1993-05-24,0.8,4,,,0.511,,,,
"East Long Lake",1993,144,1993-05-24,0.5,3,,,0.549,,,,
"East Long Lake",1993,144,1993-05-24,0.3,2,,,0.553,,,,
"East Long Lake",1993,144,1993-05-24,1.3,5,,,0.562,,,,
"East Long Lake",1993,144,1993-05-24,0,1,,,0.725,,,,
"East Long Lake",1993,144,1993-05-24,2,6,,,0.74,,,,
"East Long Lake",1993,148,1993-05-28,0,1,,,,432.2,343.39,,
"East Long Lake",1993,151,1993-05-31,0.3,2,,,0.352,,,,
"East Long Lake",1993,151,1993-05-31,0.8,4,,,0.371,,,,
"East Long Lake",1993,151,1993-05-31,0.5,3,,,0.444,,,,
"East Long Lake",1993,151,1993-05-31,0,1,,,0.464,,,,
"East Long Lake",1993,151,1993-05-31,2,6,,,0.566,,,,
"East Long Lake",1993,151,1993-05-31,1.3,5,,,0.654,,,,
"East Long Lake",1993,152,1993-06-01,"Metalimnion",-2,12.41,,,,,1.01,0.11
"East Long Lake",1993,152,1993-06-01,"Epilimnion",-1,13.15,,,,,1.57,0.19
"East Long Lake",1993,155,1993-06-04,0,1,,,,291.3,317.95,,
"East Long Lake",1993,158,1993-06-07,0.1,2,,,0.368,,,,
"East Long Lake",1993,158,1993-06-07,0,1,,,0.408,,,,
"East Long Lake",1993,158,1993-06-07,1.3,5,,,0.481,,,,
"East Long Lake",1993,158,1993-06-07,0.3,3,,,0.511,,,,
"East Long Lake",1993,158,1993-06-07,0.8,4,,,0.625,,,,
"East Long Lake",1993,158,1993-06-07,2.1,6,,,0.632,,,,
"East Long Lake",1993,162,1993-06-11,0,1,,,,53.39,302.81,,
"East Long Lake",1993,165,1993-06-14,1.3,5,,,0.258,,,,
"East Long Lake",1993,165,1993-06-14,0.3,2,,,0.259,,,,
"East Long Lake",1993,165,1993-06-14,0.9,4,,,0.276,,,,
"East Long Lake",1993,165,1993-06-14,0.5,3,,,0.297,,,,
"East Long Lake",1993,165,1993-06-14,0,1,,,0.301,,,,
"East Long Lake",1993,165,1993-06-14,2,6,,,0.769,,,,
"East Long Lake",1993,166,1993-06-15,"Metalimnion",-2,11.57,,,,,1.56,0.17
"East Long Lake",1993,166,1993-06-15,"Epilimnion",-1,17.11,,,,,1.31,0.14
"East Long Lake",1993,169,1993-06-18,0,1,,,,470.07,301.45,,
"East Long Lake",1993,172,1993-06-21,0.25,2,,,0.304,,,,
"East Long Lake",1993,172,1993-06-21,0,1,,,0.35,,,,
"East Long Lake",1993,172,1993-06-21,0.5,3,,,0.356,,,,
"East Long Lake",1993,172,1993-06-21,1.3,5,,,0.39,,,,
"East Long Lake",1993,172,1993-06-21,0.8,4,,,0.429,,,,
"East Long Lake",1993,172,1993-06-21,1.9,6,,,1.255,,,,
"East Long Lake",1993,176,1993-06-25,0,1,,,,883,313.8,,
"East Long Lake",1993,179,1993-06-28,0.8,4,,,0.481,,,,
"East Long Lake",1993,179,1993-06-28,0.2,2,,,0.487,,,,
"East Long Lake",1993,179,1993-06-28,0.4,3,,,0.51,,,,
"East Long Lake",1993,179,1993-06-28,0,1,,,0.536,,,,
"East Long Lake",1993,179,1993-06-28,1,5,,,0.59,,,,
"East Long Lake",1993,179,1993-06-28,2.4,6,,,1.793,,,,
"East Long Lake",1993,180,1993-06-29,"Metalimnion",-2,12.49,,,,,0.5,0.06
"East Long Lake",1993,180,1993-06-29,"Epilimnion",-1,15.08,,,,,0.78,0.09
"East Long Lake",1993,183,1993-07-02,0,1,,,,591.07,291.8,,
"East Long Lake",1993,186,1993-07-05,0.4,3,,,0.295,,,,
"East Long Lake",1993,186,1993-07-05,0.7,4,,,0.296,,,,
"East Long Lake",1993,186,1993-07-05,0,1,,,0.321,,,,
"East Long Lake",1993,186,1993-07-05,0.2,2,,,0.321,,,,
"East Long Lake",1993,186,1993-07-05,0.9,5,,,0.346,,,,
"East Long Lake",1993,186,1993-07-05,1.7,6,,,0.503,,,,
"East Long Lake",1993,190,1993-07-09,0,1,,,,648.82,330.09,,
"East Long Lake",1993,193,1993-07-12,0,1,,,0.328,,,,
"East Long Lake",1993,193,1993-07-12,0.4,3,,,0.337,,,,
"East Long Lake",1993,193,1993-07-12,1,5,,,0.341,,,,
"East Long Lake",1993,193,1993-07-12,0.7,4,,,0.349,,,,
"East Long Lake",1993,193,1993-07-12,0.3,2,,,0.358,,,,
"East Long Lake",1993,193,1993-07-12,1.5,6,,,0.396,,,,
"East Long Lake",1993,194,1993-07-13,"Metalimnion",-2,13.85,,,,,0.73,0.08
"East Long Lake",1993,194,1993-07-13,"Epilimnion",-1,14.03,,,,,3.05,0.22
"East Long Lake",1993,197,1993-07-16,0,1,,,,131.58,301.08,,
"East Long Lake",1993,200,1993-07-19,0.2,2,,,0.14,,,,
"East Long Lake",1993,200,1993-07-19,0,1,,,0.169,,,,
"East Long Lake",1993,200,1993-07-19,0.3,3,,,0.176,,,,
"East Long Lake",1993,200,1993-07-19,0.6,4,,,0.178,,,,
"East Long Lake",1993,200,1993-07-19,0.8,5,,,0.2,,,,
"East Long Lake",1993,200,1993-07-19,1.5,6,,,0.363,,,,
"East Long Lake",1993,204,1993-07-23,0,1,,,,445.17,319.35,,
"East Long Lake",1993,207,1993-07-26,0.7,4,,,0.579,,,,
"East Long Lake",1993,207,1993-07-26,0,1,,,0.756,,,,
"East Long Lake",1993,207,1993-07-26,0.9,5,,,0.756,,,,
"East Long Lake",1993,207,1993-07-26,0.4,3,,,0.771,,,,
"East Long Lake",1993,207,1993-07-26,0.2,2,,,0.772,,,,
"East Long Lake",1993,207,1993-07-26,1.5,6,,,0.837,,,,
"East Long Lake",1993,209,1993-07-28,"Metalimnion",-2,13.37,,,,,1.13,0.13
"East Long Lake",1993,209,1993-07-28,"Epilimnion",-1,14.36,,,,,0.52,0.07
"East Long Lake",1993,211,1993-07-30,0,1,,,,1680.65,317.81,,
"East Long Lake",1993,214,1993-08-02,0.7,4,,,0.609,,,,
"East Long Lake",1993,214,1993-08-02,0.4,3,,,0.642,,,,
"East Long Lake",1993,214,1993-08-02,0.2,2,,,0.651,,,,
"East Long Lake",1993,214,1993-08-02,1.8,6,,,0.684,,,,
"East Long Lake",1993,214,1993-08-02,1,5,,,0.697,,,,
"East Long Lake",1993,214,1993-08-02,0,1,,,0.782,,,,
"East Long Lake",1993,218,1993-08-06,0,1,,,,1850.25,303.36,,
"East Long Lake",1993,221,1993-08-09,0.3,2,,,0.613,,,,
"East Long Lake",1993,221,1993-08-09,0,1,,,0.653,,,,
"East Long Lake",1993,221,1993-08-09,0.8,4,,,0.743,,,,
"East Long Lake",1993,221,1993-08-09,1,5,,,0.752,,,,
"East Long Lake",1993,221,1993-08-09,0.5,3,,,0.799,,,,
"East Long Lake",1993,221,1993-08-09,1.9,6,,,0.815,,,,
"East Long Lake",1993,223,1993-08-11,"Metalimnion",-2,12.59,,,,,0.44,0.04
"East Long Lake",1993,223,1993-08-11,"Epilimnion",-1,13.95,,,,,0.59,0.08
"East Long Lake",1993,225,1993-08-13,0,1,,,,1133,325,,
"East Long Lake",1993,228,1993-08-16,0.8,4,,,0.587,,,,
"East Long Lake",1993,228,1993-08-16,0.4,3,,,0.611,,,,
"East Long Lake",1993,228,1993-08-16,0.2,2,,,0.629,,,,
"East Long Lake",1993,228,1993-08-16,1.25,5,,,0.678,,,,
"East Long Lake",1993,228,1993-08-16,0,1,,,0.68,,,,
"East Long Lake",1993,228,1993-08-16,1.9,6,,,0.944,,,,
"East Long Lake",1993,232,1993-08-20,0,1,,,,1259.65,364.77,,
"East Long Lake",1993,235,1993-08-23,0.25,2,,,0.565,,,,
"East Long Lake",1993,235,1993-08-23,0.85,4,,,0.579,,,,
"East Long Lake",1993,235,1993-08-23,0.5,3,,,0.608,,,,
"East Long Lake",1993,235,1993-08-23,1.25,5,,,0.614,,,,
"East Long Lake",1993,235,1993-08-23,0,1,,,0.814,,,,
"East Long Lake",1993,235,1993-08-23,1.95,6,,,1.238,,,,
"East Long Lake",1993,237,1993-08-25,"Metalimnion",-2,13.74,,,,,0.41,0.04
"East Long Lake",1993,237,1993-08-25,"Epilimnion",-1,13.83,,,,,0.37,0.04
"East Long Lake",1993,239,1993-08-27,0,1,,,,469.7,312.52,,
"East Long Lake",1993,242,1993-08-30,0,1,,,0.395,,,,
"East Long Lake",1993,242,1993-08-30,0.25,2,,,0.401,,,,
"East Long Lake",1993,242,1993-08-30,0.45,3,,,0.451,,,,
"East Long Lake",1993,242,1993-08-30,0.75,4,,,0.468,,,,
"East Long Lake",1993,242,1993-08-30,1.05,5,,,0.517,,,,
"East Long Lake",1993,242,1993-08-30,1.95,6,,,1.187,,,,
"East Long Lake",1993,246,1993-09-03,0,1,,,,1472.21,321.11,,
"East Long Lake",1993,249,1993-09-06,0.25,2,,,1.362,,,,
"East Long Lake",1993,249,1993-09-06,0.75,4,,,1.403,,,,
"East Long Lake",1993,249,1993-09-06,0.45,3,,,1.405,,,,
"East Long Lake",1993,249,1993-09-06,1.1,5,,,1.455,,,,
"East Long Lake",1993,249,1993-09-06,0,1,,,1.595,,,,
"East Long Lake",1993,249,1993-09-06,1.8,6,,,1.626,,,,
"East Long Lake",1993,251,1993-09-08,"Epilimnion",-1,12.71,,,,,0.48,0.04
