lakeid,year4,daynum,sampledate,depth,rep,sta,wtemp,o2,o2sat,cond,deck,light,frlight,chlor,phaeo,flagwtemp,flago2,flago2sat,flagcond,flagdeck,flaglight,flagfrlight,flagchlor,flagphaeo
"LR",1997,132,1997-05-12,3.500,1,1,,,,,570,50.510,0.148,,,,,,,,,,,
"LR",1997,132,1997-05-12,3.500,1,2,,,,,558,80.400,0.192,,,,,,,,,,,
"LR",1997,132,1997-05-12,4.000,1,1,9.900,11.600,108.800,12,532,36.050,0.113,6.800,2.500,,,,,,,,,
"LR",1997,132,1997-05-12,4.000,1,2,10.200,9.900,93.512,11,557,59.120,0.141,5.000,1.100,,,,,,,,,
"LR",1997,132,1997-05-12,4.500,1,1,,,,,503,26.520,0.088,,,,,,,,,,,
"LR",1997,132,1997-05-12,4.500,1,2,,,,,558,59.670,0.143,,,,,,,,,,,
"LR",1997,132,1997-05-12,5.000,1,1,7.500,7.900,69.940,,501,17.570,0.059,,,,,,,,,,,
"LR",1997,132,1997-05-12,5.000,1,2,10.200,9.800,92.567,,565,39.800,0.094,,,,,,,,,,,
"LR",1997,132,1997-05-12,5.500,1,1,,,,,498,12.000,0.040,,,,,,,,,,,
"LR",1997,132,1997-05-12,5.500,1,2,,,,,586,39.860,0.091,,,,,,,,,,,
"LR",1997,132,1997-05-12,6.000,1,1,6.100,5.000,42.748,,490,7.750,0.026,12.400,4.400,,,,,,,,,
"LR",1997,132,1997-05-12,6.000,1,2,7.700,5.700,50.711,16,612,39.840,0.087,6.200,1.300,,,,,,,,,
"LR",1997,132,1997-05-12,6.500,1,1,,,,,482,4.930,0.017,,,,,,,,,,,
"LR",1997,132,1997-05-12,7.000,1,1,5.400,0.700,5.879,,500,2.740,0.009,,,,,,,,,,,
"LR",1997,132,1997-05-12,8.000,1,1,5.300,0.200,1.675,,,,,14.500,5.700,,,,,,,,,
"LR",1997,132,1997-05-12,9.000,1,1,5.200,0.200,1.671,11,,,,15.800,6.100,,,,,,,,,
