lakeid,year4,daynum,sampledate,sta,depth,rep,etrode,ph,phair,alk,flagph,flagphair,flagalk
"LR",1988,118,1988-04-27,2,0.000,1,"R",6.520,6.640,24,,,
"LR",1988,118,1988-04-27,1,2.000,1,"B",5.090,,,,,
"LR",1988,118,1988-04-27,1,2.000,1,"R",5.050,5.110,-11,,,
"LR",1988,118,1988-04-27,1,4.000,1,"B",5.070,,,,,
"LR",1988,118,1988-04-27,1,4.000,1,"R",5.100,5.100,-8,,,
"LR",1988,118,1988-04-27,2,4.000,1,"B",6.310,,,,,
"LR",1988,118,1988-04-27,2,4.000,1,"R",6.630,6.610,22,,,
"LR",1988,118,1988-04-27,1,6.000,1,"B",5.060,,,,,
"LR",1988,118,1988-04-27,1,6.000,1,"R",5.100,5.100,-9,,,
"LR",1988,118,1988-04-27,2,6.000,1,"B",6.140,,,,,
"LR",1988,118,1988-04-27,2,6.000,1,"R",6.430,6.610,20,,,
"LR",1988,118,1988-04-27,1,8.000,1,"B",5.090,,,,,
"LR",1988,118,1988-04-27,1,8.000,1,"R",5.110,5.170,-6,,,
"LR",1988,118,1988-04-27,1,8.000,2,"B",5.090,,,,,
"LR",1988,118,1988-04-27,1,8.000,2,"R",5.100,,-5,,,
"LR",1988,118,1988-04-27,1,9.000,1,"B",5.080,,,,,
"LR",1988,118,1988-04-27,1,9.000,1,"R",5.120,5.320,-7,,,
"LR",1988,119,1988-04-28,1,0.000,1,"B",5.080,,,,,
"LR",1988,120,1988-04-29,1,0.000,1,"B",5.110,,,,,
"LR",1988,120,1988-04-29,1,0.000,2,"B",5.110,,,,,
"LR",1988,123,1988-05-02,1,0.000,1,"B",5.080,,,,,
"LR",1988,124,1988-05-03,1,0.000,1,"B",5.080,,,,,
"LR",1988,124,1988-05-03,1,0.000,2,"B",5.080,,,,,
"LR",1988,125,1988-05-04,1,0.000,1,"B",5.090,,,,,
"LR",1988,125,1988-05-04,1,0.000,2,"B",5.130,,,,,
"LR",1988,125,1988-05-04,1,0.000,2,"R",5.070,,,,,
"LR",1988,126,1988-05-05,1,0.000,1,"B",5.090,,,,,
"LR",1988,127,1988-05-06,1,0.000,1,"B",5.120,,,,,
"LR",1988,130,1988-05-09,1,0.000,1,"B",5.190,,,,,
"LR",1988,132,1988-05-11,1,0.000,1,"B",5.220,,,,,
"LR",1988,134,1988-05-13,1,0.000,1,"B",5.120,,,,,
"LR",1988,137,1988-05-16,1,0.000,1,"B",5.190,,,,,
"LR",1988,137,1988-05-16,1,0.000,1,"R",5.150,5.370,-15,,,
"LR",1988,137,1988-05-16,2,0.000,1,"B",6.200,,,,,
"LR",1988,137,1988-05-16,2,0.000,1,"R",6.250,6.440,19,,,
"LR",1988,137,1988-05-16,1,2.000,1,"B",5.150,,,,,
"LR",1988,137,1988-05-16,1,2.000,1,"R",5.140,5.340,-11,,,
"LR",1988,137,1988-05-16,1,4.000,1,"B",5.190,,,,,
"LR",1988,137,1988-05-16,1,4.000,1,"R",5.090,5.650,-10,,,
"LR",1988,137,1988-05-16,2,4.000,1,"B",6.150,,,,,
"LR",1988,137,1988-05-16,2,4.000,1,"R",6.150,6.460,14,,,
"LR",1988,137,1988-05-16,1,6.000,1,"B",5.190,,,,,
"LR",1988,137,1988-05-16,1,6.000,1,"R",5.190,5.260,-6,,,
"LR",1988,137,1988-05-16,2,6.000,1,"B",5.530,,,,,
"LR",1988,137,1988-05-16,2,6.000,1,"R",5.590,6.630,21,,,
"LR",1988,137,1988-05-16,1,6.000,2,"B",5.250,,,,,
"LR",1988,137,1988-05-16,1,6.000,2,"R",5.200,,-6,,,
"LR",1988,137,1988-05-16,1,8.000,1,"B",5.120,,,,,
"LR",1988,137,1988-05-16,1,8.000,1,"R",5.120,5.350,-5,,,
"LR",1988,137,1988-05-16,1,9.000,1,"B",5.100,,,,,
"LR",1988,137,1988-05-16,1,9.000,1,"R",5.100,5.660,-2,,,
"LR",1988,139,1988-05-18,1,0.000,1,"B",5.150,,,,,
"LR",1988,139,1988-05-18,1,0.000,2,"B",5.150,,,,,
"LR",1988,141,1988-05-20,1,0.000,1,"B",5.150,,,,,
"LR",1988,144,1988-05-23,1,0.000,1,"B",5.130,,,,,
"LR",1988,146,1988-05-25,1,0.000,1,"B",5.080,,,,,
"LR",1988,148,1988-05-27,1,0.000,1,"B",5.090,,,,,
"LR",1988,152,1988-05-31,1,0.000,1,"B",5.090,,,,,
"LR",1988,152,1988-05-31,1,0.000,1,"R",5.120,5.650,-9,,,
"LR",1988,152,1988-05-31,2,0.000,1,"B",6.080,,,,,
"LR",1988,152,1988-05-31,2,0.000,1,"R",6.220,6.490,17,,,
"LR",1988,152,1988-05-31,2,0.000,2,"R",6.200,,16,,,
"LR",1988,152,1988-05-31,1,2.000,1,"B",5.070,,,,,
"LR",1988,152,1988-05-31,1,2.000,1,"R",5.130,5.390,-9,,,
"LR",1988,152,1988-05-31,1,4.000,1,"B",5.030,,,,,
"LR",1988,152,1988-05-31,1,4.000,1,"R",5.110,5.210,-8,,,
"LR",1988,152,1988-05-31,2,4.000,1,"B",6.120,,,,,
"LR",1988,152,1988-05-31,2,4.000,1,"R",6.230,6.560,19,,,
"LR",1988,152,1988-05-31,1,6.000,1,"B",5.150,,,,,
"LR",1988,152,1988-05-31,1,6.000,1,"R",5.220,5.570,-10,,,
"LR",1988,152,1988-05-31,2,6.000,1,"B",5.550,,,,,
"LR",1988,152,1988-05-31,2,6.000,1,"R",5.700,6.720,27,,,
"LR",1988,152,1988-05-31,1,8.000,1,"B",5.040,,,,,
"LR",1988,152,1988-05-31,1,8.000,1,"R",5.070,6.090,-3,,,
"LR",1988,152,1988-05-31,1,9.000,1,"B",5.150,,,,,
"LR",1988,152,1988-05-31,1,9.000,1,"R",5.200,6.370,12,,,
"LR",1988,153,1988-06-01,1,0.000,1,"B",5.080,,,,,
"LR",1988,153,1988-06-01,1,0.000,2,"B",5.160,,,,,
"LR",1988,155,1988-06-03,1,0.000,1,"B",5.040,,,,,
"LR",1988,155,1988-06-03,1,0.000,2,"B",5.030,,,,,
"LR",1988,158,1988-06-06,1,0.000,1,"B",5.090,,,,,
"LR",1988,160,1988-06-08,1,0.000,1,"B",5.050,,,,,
"LR",1988,162,1988-06-10,1,0.000,1,"B",5.100,,,,,
"LR",1988,162,1988-06-10,1,0.000,2,"B",5.100,,,,,
"LR",1988,165,1988-06-13,1,0.000,1,"B",5.080,,,,,
"LR",1988,165,1988-06-13,1,0.000,1,"R",5.040,5.480,-9,,,
"LR",1988,165,1988-06-13,2,0.000,1,"B",6.180,,,,,
"LR",1988,165,1988-06-13,2,0.000,1,"R",6.170,6.300,21,,,
"LR",1988,165,1988-06-13,1,2.000,1,"B",5.080,,,,,
"LR",1988,165,1988-06-13,1,2.000,1,"R",5.020,5.330,-10,,,
"LR",1988,165,1988-06-13,1,4.000,1,"B",5.110,,,,,
"LR",1988,165,1988-06-13,1,4.000,1,"R",5.090,5.460,-9,,,
"LR",1988,165,1988-06-13,2,4.000,1,"B",6.030,,,,,
"LR",1988,165,1988-06-13,2,4.000,1,"R",6.040,6.410,17,,,
"LR",1988,165,1988-06-13,2,4.000,2,"B",6.030,,,,,
"LR",1988,165,1988-06-13,2,4.000,2,"R",6.070,,17,,,
"LR",1988,165,1988-06-13,1,6.000,1,"B",5.240,,,,,
"LR",1988,165,1988-06-13,1,6.000,1,"R",5.210,5.580,-1,,,
"LR",1988,165,1988-06-13,2,6.000,1,"B",5.660,,,,,
"LR",1988,165,1988-06-13,2,6.000,1,"R",5.680,6.710,42,,,
"LR",1988,165,1988-06-13,1,8.000,1,"B",5.150,,,,,
"LR",1988,165,1988-06-13,1,8.000,1,"R",5.160,6.190,11,,,
"LR",1988,165,1988-06-13,1,9.000,1,"B",5.100,,,,,
"LR",1988,165,1988-06-13,1,9.000,1,"R",5.030,6.270,8,,,
"LR",1988,167,1988-06-15,1,0.000,1,"B",5.080,,,,,
"LR",1988,169,1988-06-17,1,0.000,1,"B",5.080,,,,,
"LR",1988,172,1988-06-20,1,0.000,1,"B",5.170,,,,,
"LR",1988,174,1988-06-22,1,0.000,1,"B",5.100,,,,,
"LR",1988,174,1988-06-22,1,0.000,2,"B",5.060,,,,,
"LR",1988,176,1988-06-24,1,0.000,1,"B",5.130,,,,,
"LR",1988,179,1988-06-27,1,0.000,1,"B",5.240,,,,,
"LR",1988,179,1988-06-27,1,0.000,1,"R",5.130,5.230,-8,,,
"LR",1988,179,1988-06-27,2,0.000,1,"B",6.010,,,,,
"LR",1988,179,1988-06-27,2,0.000,1,"R",6.000,6.230,13,,,
"LR",1988,179,1988-06-27,1,2.000,1,"B",5.200,,,,,
"LR",1988,179,1988-06-27,1,2.000,1,"R",5.120,5.290,-9,,,
"LR",1988,179,1988-06-27,1,4.000,1,"B",5.270,,,,,
"LR",1988,179,1988-06-27,1,4.000,1,"R",5.120,5.290,-8,,,
"LR",1988,179,1988-06-27,2,4.000,1,"B",5.970,,,,,
"LR",1988,179,1988-06-27,2,4.000,1,"R",5.950,6.250,15,,,
"LR",1988,179,1988-06-27,1,4.000,2,"B",5.180,,,,,
"LR",1988,179,1988-06-27,1,4.000,2,"R",5.100,,-6,,,
"LR",1988,179,1988-06-27,1,6.000,1,"B",5.440,,,,,
"LR",1988,179,1988-06-27,1,6.000,1,"R",5.440,6.230,12,,,
"LR",1988,179,1988-06-27,2,6.000,1,"B",5.500,,,,,
"LR",1988,179,1988-06-27,2,6.000,1,"R",5.540,6.730,54,,,
"LR",1988,179,1988-06-27,1,8.000,1,"B",5.310,,,,,
"LR",1988,179,1988-06-27,1,8.000,1,"R",5.240,6.440,29,,,
"LR",1988,179,1988-06-27,1,9.000,1,"B",5.770,,,,,
"LR",1988,179,1988-06-27,1,9.000,1,"R",5.790,6.720,119,,,
"LR",1988,181,1988-06-29,1,0.000,1,"B",5.230,,,,,
"LR",1988,183,1988-07-01,1,0.000,1,"B",5.200,,,,,
"LR",1988,188,1988-07-06,1,0.000,1,"B",5.230,,,,,
"LR",1988,188,1988-07-06,1,0.000,2,"B",5.190,,,,,
"LR",1988,189,1988-07-07,1,0.000,1,"B",5.260,,,,,
"LR",1988,193,1988-07-11,1,0.000,1,"B",5.260,,,,,
"LR",1988,193,1988-07-11,1,0.000,1,"R",5.240,5.290,-9,,,
"LR",1988,193,1988-07-11,2,0.000,1,"B",6.130,,,,,
"LR",1988,193,1988-07-11,2,0.000,1,"R",6.220,6.410,13,,,
"LR",1988,193,1988-07-11,1,2.000,1,"B",5.220,,,,,
"LR",1988,193,1988-07-11,1,2.000,1,"R",5.230,5.490,-8,,,
"LR",1988,193,1988-07-11,1,4.000,1,"B",5.360,,,,,
"LR",1988,193,1988-07-11,1,4.000,1,"R",5.360,5.900,6,,,
"LR",1988,193,1988-07-11,2,4.000,1,"B",6.250,,,,,
"LR",1988,193,1988-07-11,2,4.000,1,"R",6.230,6.450,17,,,
"LR",1988,193,1988-07-11,1,6.000,1,"B",5.570,,,,,
"LR",1988,193,1988-07-11,1,6.000,1,"R",5.550,6.510,34,,,
"LR",1988,193,1988-07-11,2,6.000,1,"B",5.700,,,,,
"LR",1988,193,1988-07-11,2,6.000,1,"R",5.690,6.830,60,,,
"LR",1988,193,1988-07-11,1,6.000,2,"R",5.550,,38,,,
"LR",1988,193,1988-07-11,1,8.000,1,"B",5.680,,,,,
"LR",1988,193,1988-07-11,1,8.000,1,"R",5.560,6.620,77,,,
"LR",1988,193,1988-07-11,1,9.000,1,"B",5.980,,,,,
"LR",1988,193,1988-07-11,1,9.000,1,"R",5.950,6.850,187,,,
"LR",1988,195,1988-07-13,1,0.000,1,"B",5.180,,,,,
"LR",1988,195,1988-07-13,1,0.000,2,"B",5.200,,,,,
"LR",1988,197,1988-07-15,1,0.000,1,"B",5.180,,,,,
"LR",1988,197,1988-07-15,1,0.000,2,"B",5.180,,,,,
"LR",1988,200,1988-07-18,1,0.000,1,"B",5.200,,,,,
"LR",1988,203,1988-07-21,1,0.000,1,"B",5.050,,,,,
"LR",1988,207,1988-07-25,1,0.000,1,"B",5.120,,,,,
"LR",1988,207,1988-07-25,1,0.000,1,"R",5.080,5.230,-15,,,
"LR",1988,207,1988-07-25,2,0.000,1,"B",6.250,,,,,
"LR",1988,207,1988-07-25,2,0.000,1,"R",6.170,6.450,24,,,
"LR",1988,207,1988-07-25,1,0.000,2,"B",5.140,,,,,
"LR",1988,207,1988-07-25,1,2.000,1,"B",5.140,,,,,
"LR",1988,207,1988-07-25,1,2.000,1,"R",5.090,5.230,-11,,,
"LR",1988,207,1988-07-25,1,4.000,1,"B",5.160,,,,,
"LR",1988,207,1988-07-25,1,4.000,1,"R",5.150,5.450,-6,,,
"LR",1988,207,1988-07-25,2,4.000,1,"B",6.030,,,,,
"LR",1988,207,1988-07-25,2,4.000,1,"R",6.070,6.470,16,,,
"LR",1988,207,1988-07-25,1,6.000,1,"B",5.500,,,,,
"LR",1988,207,1988-07-25,1,6.000,1,"R",5.460,6.610,40,,,
"LR",1988,207,1988-07-25,2,6.000,1,"B",5.640,,,,,
"LR",1988,207,1988-07-25,2,6.000,1,"R",5.600,6.850,54,,,
"LR",1988,207,1988-07-25,2,6.000,2,"B",5.650,,,,,
"LR",1988,207,1988-07-25,2,6.000,2,"R",5.600,,44,,,
"LR",1988,207,1988-07-25,1,8.000,1,"B",5.840,,,,,
"LR",1988,207,1988-07-25,1,8.000,1,"R",5.630,6.790,94,,,
"LR",1988,210,1988-07-28,1,0.000,1,"B",5.130,,,,,
"LR",1988,210,1988-07-28,1,0.000,2,"B",5.170,,,,,
"LR",1988,214,1988-08-01,1,0.000,1,"B",5.160,,,,,
"LR",1988,214,1988-08-01,1,0.000,2,"B",5.150,,,,,
"LR",1988,217,1988-08-04,1,0.000,1,"B",5.170,,,,,
"LR",1988,221,1988-08-08,1,0.000,1,"B",5.230,,,,,
"LR",1988,221,1988-08-08,1,0.000,1,"R",5.180,5.340,-11,,,
"LR",1988,221,1988-08-08,2,0.000,1,"B",6.270,,,,,
"LR",1988,221,1988-08-08,2,0.000,1,"R",6.250,6.300,17,,,
"LR",1988,221,1988-08-08,1,2.000,1,"B",5.210,,,,,
"LR",1988,221,1988-08-08,1,2.000,1,"R",5.190,5.330,-10,,,
"LR",1988,221,1988-08-08,1,4.000,1,"B",5.250,,,,,
"LR",1988,221,1988-08-08,1,4.000,1,"R",5.190,5.480,-7,,,
"LR",1988,221,1988-08-08,2,4.000,1,"B",6.180,,,,,
"LR",1988,221,1988-08-08,2,4.000,1,"R",6.190,6.320,22,,,
"LR",1988,221,1988-08-08,1,6.000,1,"R",5.440,,44,,,
"LR",1988,221,1988-08-08,2,6.000,1,"B",5.710,,,,,
"LR",1988,221,1988-08-08,2,6.000,1,"R",5.700,6.650,41,,,
"LR",1988,221,1988-08-08,1,8.000,1,"B",5.980,,,,,
"LR",1988,221,1988-08-08,1,8.000,1,"R",5.970,7.120,185,,,
"LR",1988,221,1988-08-08,1,8.000,2,"B",5.980,,,,,
"LR",1988,221,1988-08-08,1,8.000,2,"N",,,196,,,
"LR",1988,221,1988-08-08,1,9.000,1,"B",6.080,,,,,
"LR",1988,221,1988-08-08,1,9.000,1,"R",6.070,7.310,326,,,
"LR",1988,224,1988-08-11,1,0.000,1,"B",5.210,,,,,
"LR",1988,228,1988-08-15,1,0.000,1,"B",5.300,,,,,
"LR",1988,228,1988-08-15,1,0.000,2,"B",5.320,,,,,
"LR",1988,231,1988-08-18,1,0.000,1,"B",5.220,,,,,
"LR",1988,235,1988-08-22,1,0.000,1,"B",5.320,,,,,
"LR",1988,236,1988-08-23,1,0.000,1,"B",5.300,,,,,
"LR",1988,236,1988-08-23,1,0.000,1,"R",5.330,5.810,,,,
"LR",1988,236,1988-08-23,2,0.000,1,"B",6.120,,,,,
"LR",1988,236,1988-08-23,2,0.000,1,"R",6.070,6.750,,,,
"LR",1988,236,1988-08-23,1,0.000,2,"B",5.300,,,,,
"LR",1988,236,1988-08-23,1,0.000,2,"R",5.360,,,,,
"LR",1988,236,1988-08-23,1,2.000,1,"B",5.320,,,,,
"LR",1988,236,1988-08-23,1,2.000,1,"R",5.410,5.590,,,,
"LR",1988,236,1988-08-23,1,4.000,1,"B",5.300,,,,,
"LR",1988,236,1988-08-23,1,4.000,1,"R",5.330,5.580,,,,
"LR",1988,236,1988-08-23,2,4.000,1,"B",6.140,,,,,
"LR",1988,236,1988-08-23,2,4.000,1,"R",6.040,6.610,,,,
"LR",1988,236,1988-08-23,1,6.000,1,"B",5.410,,,,,
"LR",1988,236,1988-08-23,1,6.000,1,"R",5.400,6.010,,,,
"LR",1988,236,1988-08-23,2,6.000,1,"B",6.090,,,,,
"LR",1988,236,1988-08-23,2,6.000,1,"R",6.080,6.540,,,,
"LR",1988,236,1988-08-23,1,8.000,1,"B",5.520,,,,,
"LR",1988,236,1988-08-23,1,8.000,1,"R",5.520,6.900,,,,
"LR",1988,236,1988-08-23,1,9.000,1,"B",6.070,,,,,
"LR",1988,236,1988-08-23,1,9.000,1,"R",6.000,7.300,,,,
"LR",1988,238,1988-08-25,1,0.000,1,"B",5.270,,,,,
"LR",1988,238,1988-08-25,1,0.000,2,"B",5.260,,,,,
"LR",1988,242,1988-08-29,1,0.000,1,"B",5.230,,,,,
"LR",1988,244,1988-08-31,1,0.000,1,"B",5.140,,,,,
"LR",1988,250,1988-09-06,1,0.000,1,"B",5.230,,,,,
"LR",1988,250,1988-09-06,1,0.000,1,"R",5.250,5.340,-8,,,
"LR",1988,250,1988-09-06,2,0.000,1,"B",6.160,,,,,
"LR",1988,250,1988-09-06,2,0.000,1,"R",6.050,6.180,18,,,
"LR",1988,250,1988-09-06,1,2.000,1,"B",5.200,,,,,
"LR",1988,250,1988-09-06,1,2.000,1,"R",5.240,5.340,-1,,,
"LR",1988,250,1988-09-06,1,4.000,1,"B",5.190,,,,,
"LR",1988,250,1988-09-06,1,4.000,1,"R",5.280,5.330,-6,,,
"LR",1988,250,1988-09-06,2,4.000,1,"B",6.110,,,,,
"LR",1988,250,1988-09-06,2,4.000,1,"R",6.010,6.100,21,,,
"LR",1988,250,1988-09-06,1,6.000,1,"B",5.200,,,,,
"LR",1988,250,1988-09-06,1,6.000,1,"R",5.230,5.370,-4,,,
"LR",1988,250,1988-09-06,2,6.000,1,"B",6.070,,,,,
"LR",1988,250,1988-09-06,2,6.000,1,"R",5.960,6.080,17,,,
"LR",1988,250,1988-09-06,2,6.000,2,"B",6.050,,,,,
"LR",1988,250,1988-09-06,2,6.000,2,"R",5.940,,21,,,
"LR",1988,250,1988-09-06,1,8.000,1,"B",5.620,,,,,
"LR",1988,250,1988-09-06,1,8.000,1,"R",5.850,6.840,227,,,
"LR",1988,250,1988-09-06,1,9.000,1,"B",5.980,,,,,
"LR",1988,250,1988-09-06,1,9.000,1,"R",6.000,7.250,433,,,
"LR",1988,252,1988-09-08,1,0.000,1,"B",5.200,,,,,
"LR",1988,256,1988-09-12,1,0.000,1,"B",5.250,,,,,
"LR",1988,259,1988-09-15,1,0.000,1,"B",5.290,,,,,
"LR",1988,263,1988-09-19,1,0.000,1,"B",5.280,,,,,
"LR",1988,264,1988-09-20,1,0.000,1,"B",5.350,,,,,
"LR",1988,264,1988-09-20,1,0.000,1,"R",5.250,5.450,-9,,,
"LR",1988,264,1988-09-20,2,0.000,1,"B",6.060,,,,,
"LR",1988,264,1988-09-20,2,0.000,1,"R",6.050,6.280,18,,,
"LR",1988,264,1988-09-20,1,2.000,1,"B",5.280,,,,,
"LR",1988,264,1988-09-20,1,2.000,1,"R",5.270,5.400,-11,,,
"LR",1988,264,1988-09-20,1,4.000,1,"B",5.230,,,,,
"LR",1988,264,1988-09-20,1,4.000,1,"R",5.260,5.450,-3,,,
"LR",1988,264,1988-09-20,2,4.000,1,"B",6.050,,,,,
"LR",1988,264,1988-09-20,2,4.000,1,"R",6.040,6.310,15,,,
"LR",1988,264,1988-09-20,2,4.000,2,"B",6.080,,,,,
"LR",1988,264,1988-09-20,2,4.000,2,"R",6.050,,16,,,
"LR",1988,264,1988-09-20,1,6.000,1,"B",5.350,,,,,
"LR",1988,264,1988-09-20,1,6.000,1,"R",5.280,5.570,-6,,,
"LR",1988,264,1988-09-20,2,6.000,1,"B",5.990,,,,,
"LR",1988,264,1988-09-20,2,6.000,1,"R",6.040,6.280,37,,,
"LR",1988,264,1988-09-20,1,8.000,1,"B",5.320,,,,,
"LR",1988,264,1988-09-20,1,8.000,1,"R",5.280,6.630,48,,,
"LR",1988,264,1988-09-20,1,9.000,1,"B",5.890,,,,,
"LR",1988,264,1988-09-20,1,9.000,1,"R",5.900,7.340,490,,,
"LR",1988,266,1988-09-22,1,0.000,1,"B",5.270,,,,,
"LR",1988,271,1988-09-27,1,0.000,1,"B",5.380,,,,,
"LR",1988,273,1988-09-29,1,0.000,1,"B",5.410,,,,,
"LR",1988,277,1988-10-03,1,0.000,1,"B",5.300,,,,,
"LR",1988,277,1988-10-03,1,0.000,1,"R",5.340,5.490,3,,,
"LR",1988,277,1988-10-03,2,0.000,1,"B",6.140,,,,,
"LR",1988,277,1988-10-03,2,0.000,1,"R",6.110,6.330,22,,,
"LR",1988,277,1988-10-03,1,2.000,1,"B",5.330,,,,,
"LR",1988,277,1988-10-03,1,2.000,1,"R",5.320,5.430,6,,,
"LR",1988,277,1988-10-03,1,4.000,1,"B",5.290,,,,,
"LR",1988,277,1988-10-03,1,4.000,1,"R",5.370,5.430,3,,,
"LR",1988,277,1988-10-03,2,4.000,1,"B",6.080,,,,,
"LR",1988,277,1988-10-03,2,4.000,1,"R",6.050,6.350,21,,,
"LR",1988,277,1988-10-03,1,6.000,1,"B",5.290,,,,,
"LR",1988,277,1988-10-03,1,6.000,1,"R",5.320,5.420,3,,,
"LR",1988,277,1988-10-03,2,6.000,1,"B",6.100,,,,,
"LR",1988,277,1988-10-03,2,6.000,1,"R",6.050,6.330,19,,,
"LR",1988,277,1988-10-03,1,6.000,2,"B",5.290,,,,,
"LR",1988,277,1988-10-03,1,6.000,2,"R",5.310,,3,,,
"LR",1988,277,1988-10-03,1,8.000,1,"B",5.240,,,,,
"LR",1988,277,1988-10-03,1,8.000,1,"R",5.310,5.440,2,,,
"LR",1988,277,1988-10-03,1,9.000,1,"B",5.260,,,,,
"LR",1988,277,1988-10-03,1,9.000,1,"R",5.290,5.550,3,,,
"LR",1988,281,1988-10-07,1,0.000,1,"B",5.280,,,,,
"LR",1988,284,1988-10-10,1,0.000,1,"B",5.320,,,,,
"LR",1988,287,1988-10-13,1,0.000,1,"B",5.210,,,,,
"LR",1988,291,1988-10-17,1,0.000,1,"B",5.140,,,,,
"LR",1988,291,1988-10-17,1,0.000,1,"R",5.120,5.150,-4,,,
"LR",1988,291,1988-10-17,2,0.000,1,"B",5.980,,,,,
"LR",1988,291,1988-10-17,2,0.000,1,"R",6.030,6.370,22,,,
"LR",1988,291,1988-10-17,1,0.000,2,"B",5.130,,,,,
"LR",1988,291,1988-10-17,1,2.000,1,"B",5.130,,,,,
"LR",1988,291,1988-10-17,1,2.000,1,"R",5.170,5.110,-3,,,
"LR",1988,291,1988-10-17,1,4.000,1,"B",5.200,,,,,
"LR",1988,291,1988-10-17,1,4.000,1,"R",5.260,5.200,2,,,
"LR",1988,291,1988-10-17,2,4.000,1,"B",5.980,,,,,
"LR",1988,291,1988-10-17,2,4.000,1,"R",6.010,6.370,21,,,
"LR",1988,291,1988-10-17,1,6.000,1,"B",5.180,,,,,
"LR",1988,291,1988-10-17,1,6.000,1,"R",5.160,5.240,1,,,
"LR",1988,291,1988-10-17,2,6.000,1,"B",5.980,,,,,
"LR",1988,291,1988-10-17,2,6.000,1,"R",5.960,6.410,21,,,
"LR",1988,291,1988-10-17,1,8.000,1,"B",5.200,,,,,
"LR",1988,291,1988-10-17,1,8.000,1,"R",5.260,5.230,-2,,,
"LR",1988,291,1988-10-17,1,8.000,2,"B",5.150,,,,,
"LR",1988,291,1988-10-17,1,8.000,2,"R",5.210,,0,,,
"LR",1988,291,1988-10-17,1,9.000,1,"R",5.230,5.360,1,,,
"LR",1988,315,1988-11-10,1,0.000,1,"B",5.190,,,,,
"LR",1988,315,1988-11-10,1,0.000,1,"R",5.090,5.140,0,,,
"LR",1988,315,1988-11-10,2,0.000,1,"B",5.980,,,,,
"LR",1988,315,1988-11-10,2,0.000,1,"R",5.950,6.250,20,,,
"LR",1988,315,1988-11-10,2,0.000,2,"B",6.000,,,,,
"LR",1988,315,1988-11-10,2,0.000,2,"R",5.920,,20,,,
"LR",1988,315,1988-11-10,1,2.000,1,"B",5.190,,,,,
"LR",1988,315,1988-11-10,1,2.000,1,"R",5.040,5.170,0,,,
"LR",1988,315,1988-11-10,1,4.000,1,"B",5.160,,,,,
"LR",1988,315,1988-11-10,1,4.000,1,"R",5.130,5.160,3,,,
"LR",1988,315,1988-11-10,2,4.000,1,"B",5.950,,,,,
"LR",1988,315,1988-11-10,2,4.000,1,"R",5.920,6.370,14,,,
"LR",1988,315,1988-11-10,1,6.000,1,"B",5.110,,,,,
"LR",1988,315,1988-11-10,1,6.000,1,"R",4.960,5.240,2,,,
"LR",1988,315,1988-11-10,2,6.000,1,"B",5.960,,,,,
"LR",1988,315,1988-11-10,2,6.000,1,"R",5.890,6.290,18,,,
"LR",1988,315,1988-11-10,1,8.000,1,"B",5.170,,,,,
"LR",1988,315,1988-11-10,1,8.000,1,"R",5.130,5.290,0,,,
"LR",1988,315,1988-11-10,1,9.000,1,"B",5.160,,,,,
"LR",1988,315,1988-11-10,1,9.000,1,"R",5.130,5.130,-2,,,
"LR",1988,341,1988-12-06,1,0.000,1,"B",5.090,,,,,
"LR",1988,341,1988-12-06,1,0.000,1,"R",5.050,5.090,-10,,,
"LR",1988,341,1988-12-06,2,0.000,1,"B",6.380,,,,,
"LR",1988,341,1988-12-06,2,0.000,1,"R",6.400,6.320,24,,,
"LR",1988,341,1988-12-06,1,2.000,1,"B",5.240,,,,,
"LR",1988,341,1988-12-06,1,2.000,1,"R",5.170,5.240,-5,,,
"LR",1988,341,1988-12-06,2,2.000,1,"B",5.880,,,,,
"LR",1988,341,1988-12-06,1,4.000,1,"B",5.180,,,,,
"LR",1988,341,1988-12-06,1,4.000,1,"R",5.130,5.290,-3,,,
"LR",1988,341,1988-12-06,2,4.000,1,"B",5.690,,,,,
"LR",1988,341,1988-12-06,2,4.000,1,"R",5.730,6.390,22,,,
"LR",1988,341,1988-12-06,1,5.000,1,"B",5.180,,,,,
"LR",1988,341,1988-12-06,2,5.000,1,"B",5.670,,,,,
"LR",1988,341,1988-12-06,1,6.000,1,"B",5.180,,,,,
"LR",1988,341,1988-12-06,1,6.000,1,"R",5.180,5.350,-2,,,
"LR",1988,341,1988-12-06,2,6.000,1,"B",5.670,,,,,
"LR",1988,341,1988-12-06,2,6.000,1,"R",5.700,6.380,22,,,
"LR",1988,341,1988-12-06,2,6.000,2,"B",5.690,,,,,
"LR",1988,341,1988-12-06,2,6.000,2,"R",5.700,,20,,,
"LR",1988,341,1988-12-06,1,7.000,1,"B",5.250,,,,,
"LR",1988,341,1988-12-06,1,8.000,1,"B",5.400,,,,,
"LR",1988,341,1988-12-06,1,8.000,1,"R",5.390,6.310,21,,,
"LR",1988,341,1988-12-06,1,9.000,1,"B",5.470,,,,,
"LR",1988,341,1988-12-06,1,9.000,1,"R",5.450,6.550,35,,,
"LR",1989,23,1989-01-23,1,0.000,1,"B",5.270,5.500,1,,,
"LR",1989,23,1989-01-23,2,0.000,1,"B",5.930,6.310,24,,,
"LR",1989,23,1989-01-23,1,2.000,1,"B",5.180,5.690,4,,,
"LR",1989,23,1989-01-23,1,4.000,1,"B",5.160,5.620,3,,,
